timestamp,function_name,memory_usage_mb
2025-02-23 19:14:00.001000+00:00,rgb-channel-separator,118108176.24693179
2025-02-23 19:13:00.001000+00:00,rgb-channel-separator,117941440.8448801
2025-02-23 19:12:00.001000+00:00,rgb-channel-separator,26095681.916484207
2025-02-23 19:11:00.001000+00:00,rgb-channel-separator,80585475.7714565
2025-02-23 19:10:00.001000+00:00,rgb-channel-separator,68583506.38545825
2025-02-23 19:09:00.001000+00:00,rgb-channel-separator,95731447.66271564
2025-02-23 19:19:00.001000+00:00,rgb-channel-separator,165257292.11185357
2025-02-23 19:18:00.001000+00:00,rgb-channel-separator,162821466.0479155
2025-02-23 19:17:00.001000+00:00,rgb-channel-separator,169545212.50297344
2025-02-23 19:16:00.001000+00:00,rgb-channel-separator,186951114.57997766
2025-02-23 19:15:00.001000+00:00,rgb-channel-separator,151595008.0
2025-02-23 19:19:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:18:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:17:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:16:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:15:00.001000+00:00,thumbnail-generator,122404863.99999994
2025-02-23 19:14:00.001000+00:00,thumbnail-generator,122404863.99999999
2025-02-23 19:13:00.001000+00:00,thumbnail-generator,122404864.00000006
2025-02-23 19:12:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:11:00.001000+00:00,thumbnail-generator,123338751.99999991
2025-02-23 19:10:00.001000+00:00,thumbnail-generator,123338752.00000006
2025-02-23 19:09:00.001000+00:00,thumbnail-generator,123338751.99999991
2025-02-23 19:19:00.001000+00:00,thumbnail-generator,125256828.12121211
2025-02-23 19:18:00.001000+00:00,thumbnail-generator,127944606.47619048
2025-02-23 19:17:00.001000+00:00,thumbnail-generator,131222641.77777778
2025-02-23 19:16:00.001000+00:00,thumbnail-generator,119135573.33333333
2025-02-23 19:15:00.001000+00:00,thumbnail-generator,113065984.0
