timestamp,service_name,startup_latency_ms
2025-02-23 19:28:33.441000+00:00,metadata-extractor,1302.606317578426
2025-02-23 19:27:33.441000+00:00,metadata-extractor,1748.7703373811726
2025-02-23 19:26:33.441000+00:00,metadata-extractor,0.0
2025-02-23 19:32:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:31:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:30:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:29:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:28:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:27:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:26:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:25:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:24:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:23:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:22:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:21:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:32:33.441000+00:00,rgb-channel-separator,0.0
2025-02-23 19:31:33.441000+00:00,rgb-channel-separator,1556.4855714285711
2025-02-23 19:30:33.441000+00:00,rgb-channel-separator,1332.204065518884
2025-02-23 19:29:33.441000+00:00,rgb-channel-separator,1342.9601195973241
2025-02-23 19:28:33.441000+00:00,rgb-channel-separator,1158.8824725994416
2025-02-23 19:27:33.441000+00:00,rgb-channel-separator,2236.6369999999997
2025-02-23 19:26:33.441000+00:00,rgb-channel-separator,2335.3
2025-02-23 19:21:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:32:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:31:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:30:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:29:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:28:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:27:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:26:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:25:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:24:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:23:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:22:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:21:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:32:33.441000+00:00,thumbnail-generator,0.0
2025-02-23 19:31:33.441000+00:00,thumbnail-generator,1461.7528625
2025-02-23 19:30:33.441000+00:00,thumbnail-generator,1654.8527416723105
2025-02-23 19:29:33.441000+00:00,thumbnail-generator,1147.7302967071612
2025-02-23 19:28:33.441000+00:00,thumbnail-generator,979.4479999999999
2025-02-23 19:27:33.441000+00:00,thumbnail-generator,1583.46
2025-02-23 19:26:33.441000+00:00,thumbnail-generator,0.0
