timestamp,function_name,memory_usage_mb
2025-02-23 19:25:00.001000+00:00,metadata-extractor,157376512.0
2025-02-23 19:24:00.001000+00:00,metadata-extractor,157376512.0
2025-02-23 19:23:00.001000+00:00,metadata-extractor,155213824.0
2025-02-23 19:22:00.001000+00:00,metadata-extractor,152330240.0
2025-02-23 19:21:00.001000+00:00,metadata-extractor,176950262.16651115
2025-02-23 19:32:00.001000+00:00,metadata-extractor,143228433.65669233
2025-02-23 19:31:00.001000+00:00,metadata-extractor,139094837.03076887
2025-02-23 19:30:00.001000+00:00,metadata-extractor,148433965.33547923
2025-02-23 19:29:00.001000+00:00,metadata-extractor,144121263.82707858
2025-02-23 19:28:00.001000+00:00,metadata-extractor,136058820.8570556
2025-02-23 19:21:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:32:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:31:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:30:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:29:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:28:00.001000+00:00,rgb-channel-separator,0.0
2025-02-23 19:27:00.001000+00:00,rgb-channel-separator,223399936.0
2025-02-23 19:26:00.001000+00:00,rgb-channel-separator,191211519.99999952
2025-02-23 19:25:00.001000+00:00,rgb-channel-separator,228265984.0
2025-02-23 19:24:00.001000+00:00,rgb-channel-separator,241411531.80268693
2025-02-23 19:23:00.001000+00:00,rgb-channel-separator,260152319.9999997
2025-02-23 19:22:00.001000+00:00,rgb-channel-separator,187846656.0
2025-02-23 19:21:00.001000+00:00,rgb-channel-separator,218826277.36622548
2025-02-23 19:32:00.001000+00:00,rgb-channel-separator,176589257.30340514
2025-02-23 19:31:00.001000+00:00,rgb-channel-separator,170689834.69763017
2025-02-23 19:30:00.001000+00:00,rgb-channel-separator,171307536.47713864
2025-02-23 19:29:00.001000+00:00,rgb-channel-separator,179956335.21696314
2025-02-23 19:28:00.001000+00:00,rgb-channel-separator,168184382.31130692
2025-02-23 19:27:00.001000+00:00,rgb-channel-separator,151951360.0
2025-02-23 19:22:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:21:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:32:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:31:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:30:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:29:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:28:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:27:00.001000+00:00,thumbnail-generator,0.0
2025-02-23 19:26:00.001000+00:00,thumbnail-generator,127602688.0
2025-02-23 19:25:00.001000+00:00,thumbnail-generator,127602688.0
2025-02-23 19:24:00.001000+00:00,thumbnail-generator,127602688.00000048
2025-02-23 19:23:00.001000+00:00,thumbnail-generator,127479807.99999952
2025-02-23 19:22:00.001000+00:00,thumbnail-generator,127479808.00000048
2025-02-23 19:21:00.001000+00:00,thumbnail-generator,126201856.0
2025-02-23 19:32:00.001000+00:00,thumbnail-generator,128791496.90688816
2025-02-23 19:31:00.001000+00:00,thumbnail-generator,133582905.5010954
2025-02-23 19:30:00.001000+00:00,thumbnail-generator,135175124.3451465
2025-02-23 19:29:00.001000+00:00,thumbnail-generator,134785158.64261988
2025-02-23 19:28:00.001000+00:00,thumbnail-generator,130515113.2100621
